Anexo;Segmento;item;CEST;NCM;Descrição
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;920;2109200;"8415.108415.8";Máquinas e aparelhos de ar condicionado contendo um ventilador motorizado e dispositivos próprios para modificar a temperatura e a umidade, incluídos as máquinas e aparelhos em que a umidade não seja regulável separadamente
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;930;2109300;8415.10.11;Aparelhos de ar-condicionado tipo Split System (sistema com elementos separados) com unidade externa e interna
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;940;2109400;8415.10.19;Aparelhos de ar-condicionado com capacidade inferior ou igual a 30.000 frigorias/hora
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;950;2109500;8415.10.90;Aparelhos de ar-condicionado com capacidade acima de 30.000 frigorias/hora
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;960;2109600;8415.90.10;Unidades evaporadoras (internas) de aparelho de ar-condicionado do tipo Split System (sistema com elementos separados), com capacidade inferior ou igual a 30.000 frigorias/hora
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;970;2109700;8415.90.20;Unidades condensadoras (externas) de aparelho de ar-condicionado do tipo Split System (sistema com elementos separados), com capacidade inferior ou igual a 30.000 frigorias/hora
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;980;2109800;8421.21.00;Aparelhos elétricos para filtrar ou depurar água (purificadores de água refrigerados), exceto os itens classificados no CEST 21.098.01
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;981;2109801;8421.21.00;Outros aparelhos elétricos para filtrar ou depurar água
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;990;2109900;"8424.30.108424.30.908424.90.90";Lavadora de alta pressão e suas partes
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;1000;2110000;8467.21.00;Furadeiras elétricas
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;1010;2110100;8516.2;Aparelhos elétricos para aquecimento de ambientes
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;1020;2110200;8516.31.00;Secadores de cabelo
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;1030;2110300;8516.32.00;Outros aparelhos para arranjos do cabelo
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;1040;2110400;8527;Aparelhos receptores para radiodifusão, mesmo combinados num mesmo invólucro, com um aparelho de gravação ou de reprodução de som, ou com um relógio, exceto os classificados na posição 8527.1, 8527.2 e 8527.9 que sejam de uso automotivo
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;1050;2110500;8479.60.00;Climatizadores de ar
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;1060;2110600;8415.90.90;Outras partes para máquinas e aparelhos de ar-condicionado que contenham um ventilador motorizado e dispositivos próprios para modificar a temperatura e a umidade, incluindo as máquinas e aparelhos em que a umidade não seja regulável separadamente
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;1070;2110700;8525.80.19;Câmeras de televisão e suas partes
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;1080;2110800;8423.10.00;Balanças de uso doméstico
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;1090;2110900;8540;Tubos e válvulas, eletrônicos, de cátodo quente, cátodo frio ou fotocátodo (por exemplo, tubos e válvulas, de vácuo, de vapor ou de gás, ampolas retificadoras de vapor de mercúrio, tubos catódicos, tubos e válvulas para câmeras de televisão)
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;1100;2111000;8517;Aparelhos elétricos para telefonia outros aparelhos para transmissão ou recepção de voz, imagens ou outros dados, incluídos os aparelhos para comunicação em redes por fio ou redes sem fio (tal como uma rede local (LAN) ou uma rede de área estendida (WAN), incluídas suas partes, exceto os de uso automotivo e os classificados nos códigos 8517.62.51, 8517.62.52 e 8517.62.53
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;1110;2111100;8517;Interfones, seus acessórios, tomadas e “plugs”
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;1120;2111200;8529;Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8525 a 8528 exceto as de uso automotivo
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;1130;2111300;8531;Aparelhos elétricos de sinalização acústica ou visual (por exemplo, campainhas, sirenes, quadros indicadores, aparelhos de alarme para proteção contra roubo ou incêndio) exceto os de uso automotivo e os classificados nas posições 8531.10 e 8531.80.00.
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;1140;2111400;8531.10;Aparelhos elétricos de alarme, para proteção contra roubo ou incêndio e aparelhos semelhantes, exceto os de uso automotivo
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;1150;2111500;8531.80.00;Outros aparelhos de sinalização acústica ou visual, exceto os de uso automotivo
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;1160;2111600;8534.00;Circuitos impressos, exceto os de uso automotivo
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;1170;2111700;"8541.40.118541.40.218541.40.22";Diodos emissores de luz (LED), exceto diodos “laser”
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;1180;2111800;8543.70.92;Eletrificadores de cercas eletrônicos
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;1190;2111900;9030.3;Aparelhos e instrumentos para medida ou controle da tensão, intensidade, resistência ou da potência, sem dispositivo registrador exceto os de uso automotivo
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;1200;2112000;9030.89;Analisadores lógicos de circuitos digitais, de espectro de frequência, frequencímetros, fasímetros, e outros instrumentos e aparelhos de controle de grandezas elétricas e detecção
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;1210;2112100;9107.00;Interruptores horários e outros aparelhos que permitam acionar um mecanismo em tempo determinado, munidos de maquinismo de aparelhos de relojoaria ou de motor síncrono
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;1220;2112200;9405;Aparelhos de iluminação (incluídos os projetores) e suas partes, não especificados nem compreendidos em outras posições anúncios, cartazes ou tabuletas e placas indicadoras luminosos, e artigos semelhantes, contendo uma fonte luminosa fixa permanente, e suas partes não especificadas nem compreendidas em outras posições, com exceção dos itens classificados nos CEST 21.123.00, 21.124.00 e 21.125.00
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;123;2112300;"9405.109405.9";Lustres e outros aparelhos elétricos de iluminação, próprios para serem suspensos ou fixados no teto ou na parede, exceto os dos tipos utilizados na iluminação pública e suas partes
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;124;2112400;"9405.20.009405.9";Abajures de cabeceiras, de escritório e lampadários de interior, elétricos e suas partes
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;125;2112500;"9405.409405.9";Outros aparelhos elétricos de iluminação e suas partes
XX;PRODUTOS ELETRÔNICOS, ELETROELETRÔNICOS E ELETRODOMÉSTICOS;126;2112600;8542.31.90;"Microprocessador"
XXI;RAÇÕES PARA ANIMAIS DOMÉSTICOS;10;2200100;2309;"Ração tipo “pet” para animais domésticos "
XXII;SORVETES E PREPARADOS PARA FABRICAÇÃO DE SORVETES EM MÁQUINAS;10;2300100;2105.00;Sorvetes de qualquer espécie
XXII;SORVETES E PREPARADOS PARA FABRICAÇÃO DE SORVETES EM MÁQUINAS;20;2300200;"180619012106";"Preparados para fabricação de sorvete em máquina "
XXIII;TINTAS E VERNIZES;10;2400100;"320832093210.00";Tintas, vernizes
XXIII;TINTAS E VERNIZES;20;2400200;"28213204.17.003206";Xadrez e pós assemelhados, exceto pigmentos à base de dióxido de titânio classificados no código 3206.11.19
XXIII;TINTAS E VERNIZES;30;2400300;"32043205.00.0032063212";"Corantes para aplicação em bases, tintas e vernizes "
XXIV;VEÍCULOS AUTOMOTORES;10;2500100;8702.10.00;Veículos automóveis para transporte de 10 pessoas ou mais, incluindo o motorista, unicamente com motor de pistão, de ignição por compressão (diesel ou semidiesel), com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³
XXIV;VEÍCULOS AUTOMOTORES;20;2500200;8702.40.90;Veículos automóveis para transporte de 10 pessoas ou mais, incluindo o motorista, unicamente com motor elétrico para propulsão, com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³
XXIV;VEÍCULOS AUTOMOTORES;30;2500300;8703.21.00;Automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada não superior a 1000 cm³
XXIV;VEÍCULOS AUTOMOTORES;40;2500400;8703.22.10;Automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada superior a 1000 cm³, mas não superior a 1500 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto carro celular
XXIV;VEÍCULOS AUTOMOTORES;50;2500500;8703.22.90;Outros automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada superior a 1000 cm³, mas não superior a 1500 cm³, exceto carro celular
XXIV;VEÍCULOS AUTOMOTORES;60;2500600;8703.23.10;Automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada superior a 1500 cm³, mas não superior a 3000 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto carro celular, carro funerário e automóveis de corrida
XXIV;VEÍCULOS AUTOMOTORES;70;2500700;8703.23.90;Outros automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada superior a 1500 cm³, mas não superior a 3000 cm³, exceto carro celular, carro funerário e automóveis de corrida
XXIV;VEÍCULOS AUTOMOTORES;80;2500800;8703.24.10;Automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada superior a 3000 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto carro celular, carro funerário e automóveis de corrida
XXIV;VEÍCULOS AUTOMOTORES;90;2500900;8703.24.90;Outros automóveis unicamente com motor de pistão alternativo de ignição por centelha (faísca*), de cilindrada superior a 3000 cm³, exceto carro celular, carro funerário e automóveis de corrida
XXIV;VEÍCULOS AUTOMOTORES;100;2501000;8703.32.10;Automóveis unicamente com motor diesel ou semidiesel, de cilindrada superior a 1500 cm³, mas não superior a 2500 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto ambulância, carro celular e carro funerário
XXIV;VEÍCULOS AUTOMOTORES;110;2501100;8703.32.90;Outros automóveis unicamente com motor diesel ou semidiesel, de cilindrada superior a 1500 cm³, mas não superior a 2500 cm³, exceto ambulância, carro celular e carro funerário
XXIV;VEÍCULOS AUTOMOTORES;120;2501200;8703.33.10;Automóveis unicamente com motor diesel ou semidiesel, de cilindrada superior a 2500 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto carro celular e carro funerário
XXIV;VEÍCULOS AUTOMOTORES;130;2501300;8703.33.90;Outros automóveis unicamente com motor diesel ou semidiesel, de cilindrada superior a 2500 cm³, exceto carro celular e carro funerário
XXIV;VEÍCULOS AUTOMOTORES;140;2501400;8704.21.10;Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, chassis com motor diesel ou semidiesel e cabina, exceto caminhão de peso em carga máxima superior a 3,9 toneladas
XXIV;VEÍCULOS AUTOMOTORES;150;2501500;8704.21.20;Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor diesel ou semidiesel, com caixa basculante, exceto caminhão de peso em carga máxima superior a 3,9 toneladas
XXIV;VEÍCULOS AUTOMOTORES;160;2501600;8704.21.30;Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, frigoríficos ou isotérmicos, com motor diesel ou semidiesel, exceto caminhão de peso em carga máxima superior a 3,9 toneladas
XXIV;VEÍCULOS AUTOMOTORES;170;2501700;8704.21.90;Outros veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor diesel ou semidiesel, exceto carro-forte para transporte de valores e caminhão de peso em carga máxima superior a 3,9 toneladas
XXIV;VEÍCULOS AUTOMOTORES;180;2501800;8704.31.10;Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor a explosão, chassis e cabina, exceto caminhão de peso em carga máxima superior a 3,9 toneladas
XXIV;VEÍCULOS AUTOMOTORES;190;2501900;8704.31.20;Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor explosão com caixa basculante, exceto caminhão de peso em carga máxima superior a 3,9 toneladas
XXIV;VEÍCULOS AUTOMOTORES;200;2502000;8704.31.30,;Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, frigoríficos ou isotérmicos com motor explosão, exceto caminhão de peso em carga máxima superior a 3,9 toneladas
XXIV;VEÍCULOS AUTOMOTORES;210;2502100;8704.31.90,;Outros veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor a explosão, exceto carro-forte para transporte de valores e caminhão de peso em carga máxima superior a 3,9 toneladas
XXIV;VEÍCULOS AUTOMOTORES;220;2502200;8702.20.00;Veículos automóveis para transporte de 10 pessoas ou mais, incluindo o motorista, com motor de pistão, de ignição por compressão (diesel ou semidiesel) e um motor elétrico, com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³
XXIV;VEÍCULOS AUTOMOTORES;230;2502300;8702.30.00;Veículos automóveis para transporte de 10 pessoas ou mais, incluindo o motorista, com motor de pistão alternativo, de ignição por centelha (faísca) e um motor elétrico, com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³
XXIV;VEÍCULOS AUTOMOTORES;240;2502400;8702.90.00; Outros veículos automóveis para transporte de 10 pessoas ou mais, incluindo o motorista, com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³
XXIV;VEÍCULOS AUTOMOTORES;250;2502500;8703.40.00;Automóveis equipados para propulsão, simultaneamente, com um motor de pistão alternativo de ignição por centelha (faísca*) e um motor elétrico, exceto os suscetíveis de serem carregados por conexão a uma fonte externa de energia elétrica, o carro celular e o carro funerário
XXIV;VEÍCULOS AUTOMOTORES;260;2502600;8703.50.00;Automóveis equipados para propulsão, simultaneamente, com um motor de pistão por compressão (diesel ou semidiesel) e um motor elétrico, exceto os suscetíveis de serem carregados por conexão a uma fonte externa de energia elétrica, exceto o carro celular e o carro funerário
XXIV;VEÍCULOS AUTOMOTORES;270;2502700;8703.60.00;Automóveis equipados para propulsão, simultaneamente, com um motor de pistão alternativo de ignição por centelha (faísca*) e um motor elétrico, suscetíveis de serem carregados por conexão a uma fonte externa de energia elétrica, exceto o carro celular e o carro funerário
XXIV;VEÍCULOS AUTOMOTORES;280;2502800;8703.70.00;Automóveis equipados para propulsão, simultaneamente, com um motor de pistão por compressão (diesel ou semidiesel) e um motor elétrico, suscetíveis de serem carregados por conexão a uma fonte externa de energia elétrica, exceto o carro celular e o carro funerário
XXIV;VEÍCULOS AUTOMOTORES;290;2502900;8703.80.00;"Outros veículos, equipados unicamente com motor elétrico para propulsão "
XXV;VEÍCULOS DE DUAS E TRÊS RODAS MOTORIZADOS;10;2600100;8711;"Motocicletas (incluídos os ciclomotores) e outros ciclos equipados com motor auxiliar, mesmo com carro lateral carros laterais "
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;10;2800100;3303.00.10;Perfumes (extratos)
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;20;2800200;3303.00.20;Águas-de-colônia
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;30;2800300;3304.10.00;Produtos de maquiagem para os lábios
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;40;2800400;3304.20.10;Sombra, delineador, lápis para sobrancelhas e rímel
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;50;2800500;3304.20.90;Outros produtos de maquiagem para os olhos
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;60;2800600;3304.30.00;Preparações para manicuros e pedicuros
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;70;2800700;3304.91.00;Pós para maquiagem, incluindo os compactos
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;80;2800800;3304.99.10;Cremes de beleza, cremes nutritivos e loções tônicas
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;90;2800900;3304.99.90;Outros produtos de beleza ou de maquiagem preparados e preparações para conservação ou cuidados da pele, exceto as preparações antissolares e os bronzeadores
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;100;2801000;3304.99.90;Preparações antissolares e os bronzeadores
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;110;2801100;3305.10.00;Xampus para o cabelo
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;120;2801200;3305.20.00;Preparações para ondulação ou alisamento, permanentes, dos cabelos
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;130;2801300;3305.90.00;Outras preparações capilares
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;140;2801400;3305.90.00;Tintura para o cabelo
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;150;2801500;3307.10.00;Preparações para barbear (antes, durante ou após)
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;160;2801600;3307.20.10;Desodorantes (desodorizantes) corporais líquidos, exceto os classificados no CEST 28.016.01
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;161;2801601;3307.20.10;Loções e óleos desodorantes hidratantes líquidos
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;162;2801602;3307.20.10;Antiperspirantes líquidos
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;170;2801700;3307.20.90 ;Outros desodorantes (desodorizantes) corporais, exceto os classificados no CEST 28.017.01
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;171;2801701;3307.20.90;Outras loções e óleos desodorantes hidratantes
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;172;2801702;3307.20.90;Outros antiperspirantes
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;180;2801800;3307.90.00;Outros produtos de perfumaria ou de toucador preparados
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;190;2801900;3307.90.00;Outras preparações cosméticas
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;200;2802000;3401.11.90;Sabões de toucador em barras, pedaços ou figuras moldados, exceto CEST 28.020.01
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;201;2802001;3401.11.90;Lenços umedecidos
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;210;2802100;3401.19.00;Outros sabões, produtos e preparações orgânicos tensoativos, inclusive papel, pastas (ouates), feltros e falsos tecidos, impregnados, revestidos ou recobertos de sabão ou de detergentes
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;220;2802200;3401.20.10;Sabões de toucador sob outras formas
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;230;2802300;3401.30.00;Produtos e preparações orgânicos tensoativos para lavagem da pele, em forma de líquido ou de creme, acondicionados para venda a retalho, mesmo contendo sabão
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;240;2802400;4818.20.00;Lenços de papel, incluindo os de desmaquiar
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;241;2802401;4818.20.00;Toalhas de mão
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;250;2802500;8214.10.00;Apontadores de lápis para maquiagem
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;251;2802501;8214.10.00;Espátulas, abre-cartas e raspadeiras
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;252;2802502;8214.10.00;Lâminas de espátulas, de abre-cartas, de raspadeiras e de apontadores de lápis
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;260;2802600;8214.20.00;Utensílios e sortidos de utensílios de manicuros ou de pedicuros (incluindo as limas para unhas)
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;270;2802700;9603.29.00;Escovas e pincéis de barba, escovas para cabelos, para cílios ou para unhas e outras escovas de toucador de pessoas
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;271;2802701;9603.29.00;Vassouras e escovas, mesmo constituindo partes de máquinas, de aparelhos ou de veículos, vassouras mecânicas de uso manual não motorizadas, pincéis e espanadores cabeças preparadas para escovas, pincéis e artigos semelhantes bonecas e rolos para pintura rodos de borracha ou de matérias flexíveis semelhantes, outros
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;280;2802800;9603.30.00;Pincéis para aplicação de produtos cosméticos
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;281;2802801;9603.30.00;Pincéis e escovas, para artistas e pincéis de escrever
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;290;2802900;9616.10.00;Vaporizadores de toucador, suas armações e cabeças de armações
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;300;2803000;9616.20.00;Borlas ou esponjas para pós ou para aplicação de outros cosméticos ou de produtos de toucador
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;310;2803100;4202.1;Malas e maletas de toucador
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;320;2803200;9615;Pentes, travessas para cabelo e artigos semelhantes grampos (alfinetes) para cabelo pinças (“pinceguiches”), onduladores, bobs (rolos) e artefatos semelhantes para penteados, e suas partes
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;330;2803300;"3923.30.003924.90.003924.10.004014.90.907010.20.00";Mamadeiras
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;340;2803400;4014.90.90;Chupetas e bicos para mamadeiras e para chupetas
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;350;2803500;1211.90.90;Outras plantas e partes, para perfumaria, medicina e semelhantes
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;360;2803600;3926.20.00;Vestuário e seus acessórios, de plásticos, inclusive luvas
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;370;2803700;3926.40.00;Estatuetas e outros objetos de ornamentação, de plásticos
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;380;2803800;3926.90.90;Outras obras de plásticos
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;390;2803900;4202.22.10;Bolsas de folhas de plástico
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;400;2804000;4202.22.20;Bolsas de matérias têxteis
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;410;2804100;4202.29.00;Bolsas de outras matérias
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;420;2804200;4202.39.00;Artigos de bolsos/bolsas, de outras matérias
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;430;2804300;4202.92.00;Outros artefatos, de folhas de plásticos ou matérias têxteis
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;440;2804400;4202.99.00;Outros artefatos, de outras matérias
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;450;2804500;4819.20.00;Caixas e cartonagens, dobráveis, de papel/cartão, não ondulados
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;460;2804600;4819.40.00;Outros sacos, bolsas e cartuchos, de papel ou cartão
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;470;2804700;4821.10.00;Etiquetas de papel ou cartão, impressas
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;480;2804800;4911.10.90;Outros impressos publicitários, catálogos comerciais e semelhantes
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;490;2804900;6115.99.00;Outras meias de malha de outras matérias têxteis
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;500;2805000;6217.10.00;Outros acessórios confeccionados, de vestuário
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;510;2805100;6302.60.00;Roupas de toucador/cozinha, de tecidos atoalhados de algodão
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;520;2805200;6307.90.90;Outros artefatos têxteis confeccionados
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;530;2805300;6506.99.00;Chapéus e outros artefatos de outras matérias, exceto de malha
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;540;2805400;9505.90.00;Artigos para outras festas, carnaval ou outros divertimentos
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;550;2805500;Capítulo 33;Produtos destinados à higiene bucal
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;560;2805600;Capítulos 33 e 34;Outros produtos cosméticos e de higiene pessoal não relacionados em outros itens deste anexo
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;570;2805700;Capítulos 14, 39, 40, 44, 48, 63, 64, 65, 67, 70, 82, 90 e 96;Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;580;2805800;Capítulos 39, 42, 48, 52, 61, 71, 83, 90 e 91;Acessórios (por exemplo, bijuterias, relógios, óculos de sol, bolsas, mochilas, frasqueiras, carteiras, porta-cartões, porta-documentos, porta-celulares e embalagens presenteáveis (por exemplo, caixinhas de papel), entre outros itens assemelhados)
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;590;2805900;Capítulos 61, 62 e 64;Vestuário e seus acessórios calçados, polainas e artefatos semelhantes, e suas partes
XXVI;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA;600;2806000;Capítulos 42, 52, 55, 58, 63 e 65;Outros artigos de vestuário em geral, exceto os relacionados no item anterior
